,Folder Name,Start Time,End Time,Classification,Classes,Duration,Peak Acc x,Mean Acc x,Peak Acc y,Mean Acc y,Peak Acc z,Mean Acc z,Peak Gyro x,Mean Gyro x,Peak Gyro y,Mean Gyro y,Peak Gyro z,Mean Gyro z,Peak Mag,Mean Mag,Peak Gyro Mag,Mean Gyro Mag,Peak Speed,Mean Speed,Mag Speed,Peak Acceleration (m/s2),N Mag Peaks,N Gyro Mag Peaks,Age,Height
6395,14/05/2021,00:09:41,00:09:42,0,,1.3,7.2468,-0.042461266,3.725148,0.551138072,5.391912,0.276827655,415.24,-28.32330935,646.52,55.12625899,232.75,-33.98676259,7.877031559,1.848418802,913.0219278,234.2130959,3.36389158,3.36389158,2.93611346,3.254622656,2,4,19,191
6396,14/05/2021,00:09:58,00:09:59,0,,1.3,1.375428,0.039600641,5.551488,0.801836153,2.831376,0.554157527,128.03,-23.65465649,225.4,-26.27992366,128.03,12.44183206,6.38181097,1.227677228,273.1060204,120.8237894,1.8333348,1.8333348,1.1944454,0.992773382,1,1,19,191
6397,14/05/2021,00:10:28,00:10:30,0,,1.3,1.970544,0.148029635,4.888296,0.802352146,3.13296,0.87054035,275.73,4.918394161,365.26,-3.013065693,170.59,9.350364964,5.507227139,1.72732098,430.8107391,122.3146254,1.26666768,1.26666768,1.26666768,1.055384536,2,3,19,191
6398,14/05/2021,00:10:51,00:10:52,0,,0.8,2.346792,0.107636533,4.365648,0.833129867,3.321816,0.823898533,146.23,7.128333333,239.05,10.66955556,137.97,2.077444444,5.022093189,1.618208788,351.525148,104.6122259,1.18888984,1.18888984,1.05000084,0.816601241,3,2,19,191
6399,14/05/2021,00:10:55,00:10:56,0,,0.7,1.019676,0.110284703,3.856176,0.795080595,1.43838,0.702363892,101.85,-18.0022973,146.44,15.26094595,34.44,-13.87702703,4.076385166,1.296724996,233.4162045,77.76605709,0.91111184,0.91111184,0.45277814,0.936261146,1,1,19,191
6400,14/05/2021,00:10:58,00:11:00,0,,1.8,0.964776,0.064265533,3.71124,0.8090796,1.955172,0.611118333,249.13,9.311944444,169.82,22.00022222,110.04,-13.36922222,4.143840104,1.278584879,257.7789894,112.1921199,1.35000108,1.35000108,0.73888948,1.152579188,1,2,19,191
6401,14/05/2021,00:11:13,00:11:15,0,,1.8,1.14192,-0.001468136,3.483588,0.941670441,1.986648,0.552750983,201.11,5.172090395,142.66,-13.23316384,104.16,8.747627119,4.071107418,1.233479405,226.6400454,99.70489019,2.24444624,2.24444624,1.96389046,0.795376455,1,2,19,191
6402,14/05/2021,00:11:18,00:11:19,0,,1.8,1.6836,0.085502591,3.920592,0.91769925,1.996896,0.492860591,145.39,3.367556818,284.48,17.54494318,77.49,-13.91607955,4.466473019,1.203225489,305.7966725,104.498327,2.64444656,2.64444656,2.44166862,0.943698469,2,2,19,191
6403,14/05/2021,00:11:35,00:11:35,0,,0.7,2.790384,0.163907,6.889584,1.027717833,2.799168,0.661911,372.89,-2.754305556,324.66,-52.06152778,113.54,7.343194444,7.490906219,1.722837044,390.8677837,170.7117328,2.95000236,2.95000236,2.15833506,0.610281005,2,3,19,191
6404,14/05/2021,00:11:47,00:11:49,0,,2,1.311744,0.134293554,4.857552,0.860407212,2.376072,0.576417762,203.21,-9.348445596,77.21,-37.4053886,134.89,22.4380829,5.132815944,1.253265327,356.9147408,101.3234766,2.21111288,2.21111288,1.24444544,1.017725323,1,2,19,191
6405,14/05/2021,00:14:24,00:14:25,1,7,0.9,0.734928,-0.80675916,2.951424,0.2669238,2.793312,0.20402304,226.17,-6.5849,22.47,-57.8844,93.66,-54.0729,5.998094742,1.400322864,365.5265212,119.0810595,2.41111304,2.41111304,1.89722374,1.187722157,1,1,19,191
6406,14/05/2021,00:14:27,00:14:28,1,7,1.5,1.696776,-0.520283077,2.673264,0.059897308,3.430152,0.321531,544.6,-1.093974359,381.5,-46.43333333,271.25,-29.39326923,12.33833185,1.634838987,941.5222358,147.442609,4.80833718,4.80833718,4.64722594,1.861702022,1,2,19,191
6407,14/05/2021,00:14:30,00:14:31,1,14,1.3,1.091412,-0.073819796,4.252188,0.077875182,3.021696,0.792739971,296.1,64.60642336,52.08,-9.073430657,56.56,7.785839416,5.281203262,1.232140263,313.3525977,101.6253704,1.5416679,1.5416679,1.16944538,0.91170021,1,3,19,191
6408,14/05/2021,00:14:53,00:14:53,1,7,0.4,0.66612,-1.400988245,4.740432,0.186854204,2.379,0.029847673,233.8,-29.43857143,147.42,-101.0542857,51.94,-63.11,6.105895631,2.007113809,644.9871375,171.7719686,2.50277978,2.50277978,2.50277978,0.949113986,2,2,19,191
6409,14/05/2021,00:14:55,00:14:56,0,,1.7,1.770708,0.078667254,5.093256,0.438008949,2.922144,0.714237627,266.98,3.644745763,207.41,-35.32785311,232.54,-14.39627119,5.56252098,1.401116529,506.4173162,139.4831146,4.305559,4.305559,4.305559,1.770391496,2,5,19,191
6410,14/05/2021,00:14:56,00:14:57,1,7,1.5,1.541592,-0.536157975,2.93898,0.062517375,2.922144,0.293792775,266.98,-4.5425625,140.07,-40.87125,123.55,-27.260625,13.38281694,1.436740665,628.9758375,126.1701024,5.07778184,5.07778184,5.07778184,1.770391496,1,2,19,191
6411,14/05/2021,00:14:58,00:15:00,1,14,2,1.259772,0.036910545,3.52824,0.126488121,2.45586,0.826257939,320.46,27.47464646,76.86,-1.123535354,64.33,1.953989899,4.009743196,1.221310573,322.8944533,102.4073133,2.7638911,2.7638911,1.0000008,1.113918004,1,3,19,191
6412,14/05/2021,00:15:26,00:15:27,1,7,1,1.128012,-0.834620769,4.785816,0.127762154,3.069276,0.113755615,429.24,-10.52490385,183.33,-54.32605769,315.49,-48.95019231,7.630316878,1.670381557,681.4815802,168.0587389,2.65833546,2.65833546,2.4166686,1.628154814,1,4,19,191
6413,14/05/2021,00:15:28,00:15:30,0,,1.7,2.272128,0.18640445,4.093344,0.564835456,3.375984,0.764991976,174.09,8.714378698,290.85,-19.29266272,202.3,-15.04668639,5.061633968,1.357062599,406.5129811,123.4930263,3.611114,3.611114,2.24166846,1.870822734,3,4,19,191
6414,14/05/2021,00:15:29,00:15:31,1,7,1.7,1.951512,-0.554485744,3.731736,0.030067326,5.744736,0.334489953,888.86,6.794069767,305.9,-34.02895349,509.81,-25.12715116,15.55735643,1.687253151,1489.655269,157.594877,5.28611534,5.28611534,4.69722598,1.870822734,2,3,28,188
6415,14/05/2021,00:15:33,00:15:34,1,7,1.6,3.475536,0.09430894,2.463912,0.004669807,4.271952,0.985920217,298.48,30.74939759,548.03,5.278253012,165.34,-27.23084337,4.384696375,1.440661595,579.3672413,114.426431,2.9444468,2.9444468,1.49166786,1.127146739,2,3,28,188
6416,14/05/2021,00:15:41,00:15:43,0,,1.7,1.979328,0.076107438,3.776388,0.882911258,2.383392,0.570894202,157.92,2.998988764,216.09,19.16544944,66.22,-13.21898876,4.333480618,1.181192172,237.9060785,81.30627151,2.42222416,2.42222416,1.57222348,1.206253936,2,3,28,188
6417,14/05/2021,00:15:58,00:15:59,1,7,1,0.942084,-0.801324706,4.107984,0.274134,3.475536,0.209323294,269.43,-9.476764706,47.53,-71.3704902,407.89,-39.3104902,5.143406009,1.539481863,530.110171,136.9886908,2.42222416,2.42222416,2.41389082,1.637384405,1,2,28,188
6418,14/05/2021,00:16:00,00:16:02,0,,1.8,2.266272,0.194016398,3.518724,0.507280044,3.367932,0.794818541,177.66,13.10779006,169.68,2.641823204,215.18,-2.236132597,4.60601634,1.312837318,267.20159,126.2563814,3.42500274,3.42500274,1.76666808,1.49616249,2,5,28,188
6419,14/05/2021,00:16:02,00:16:03,1,7,1.6,3.258864,-0.573652714,3.606564,0.076938429,4.16142,0.440995143,870.94,8.458333333,679.35,-33.49041667,262.01,-10.84125,18.89900958,1.860435292,1345.659268,189.9530441,5.60000448,5.60000448,4.73055934,2.129810266,2,3,28,188
6420,14/05/2021,00:16:05,00:16:07,1,14,1.4,1.709952,0.162382,1.876848,-0.214267583,7.181652,1.023783333,211.12,40.21645833,255.5,-9.428125,43.12,-32.02743056,7.351972924,1.421528669,330.7867165,101.7785998,2.60833542,2.60833542,2.60833542,1.328073405,1,2,28,188
6421,14/05/2021,00:17:09,00:17:10,1,5,1,6.026556,0.876765437,3.26838,0.260933126,3.63072,0.064153049,284.41,-8.914466019,476.07,44.23048544,179.06,44.61378641,6.773929028,1.546308699,505.2872409,152.8018953,2.07777944,2.07777944,1.58611238,1.521538092,2,2,28,188
6422,14/05/2021,00:17:13,00:17:15,1,5,1.9,8.0154,0.500163526,3.554592,-0.077558041,5.090328,0.087255155,408.24,23.22773196,643.44,10.03273196,320.11,8.418041237,8.311000379,1.872480779,677.9450816,205.4932381,3.5000028,3.5000028,3.18889144,2.313850671,2,6,28,188
6423,14/05/2021,00:17:17,00:17:18,1,14,1.3,1.531344,0.125722336,2.110356,-0.283556496,4.654056,0.991090599,261.59,49.90080292,202.44,-8.447518248,69.65,-41.33934307,4.844869561,1.386863275,338.0272241,121.7793201,2.10000168,2.10000168,2.10000168,1.662499466,1,1,28,188
6424,14/05/2021,00:17:44,00:17:45,1,5,1.8,13.602756,0.743295448,2.325564,0.00426663,3.721488,0.310004022,591.92,15.60729282,546.14,1.456464088,771.33,17.74132597,14.33224705,1.648246678,988.3987532,183.5813155,4.73889268,4.73889268,4.45278134,2.58814468,1,5,28,188
6425,14/05/2021,00:18:17,00:18:18,1,5,0.5,5.703744,1.5580498,2.336544,0.2485994,3.968904,-0.1548058,133.98,-37.33333333,409.99,49.91816667,315.91,29.60766667,6.04965885,1.847099759,486.1330364,128.1566403,1.8888904,1.8888904,1.2777788,0.932885477,2,0,28,188
6426,14/05/2021,00:18:20,00:18:22,1,5,1.7,10.157232,0.48830943,1.960296,-0.136675441,3.33792,0.328455352,624.96,-18.58715084,796.11,-11.70094972,1443.96,16.08435754,10.28853918,1.61374737,1607.733157,226.941198,5.0694485,5.0694485,5.0694485,2.669929604,1,4,28,188
6427,14/05/2021,00:18:24,00:18:25,1,5,1.6,1.465464,-0.119690927,3.33792,0.042424756,2.422188,0.928983878,278.11,-9.927621951,123.69,4.733536585,211.68,-17.49487805,5.233758895,1.456250805,353.5010327,157.7446261,3.33889156,3.33889156,2.63333544,1.79287983,1,3,28,188
6428,14/05/2021,00:18:25,00:18:26,0,,1.6,5.20818,0.021437143,3.65634,0.297566714,2.916288,0.862343929,220.29,-6.14375,153.65,-17.8375,199.01,27.10958333,6.312887933,1.276018295,266.5233615,103.6963394,3.33889156,3.33889156,2.86389118,1.346391543,1,4,28,188
6429,14/05/2021,00:18:56,00:18:56,1,5,0.5,4.976136,1.539860538,3.19152,0.215714769,4.045764,-0.119090769,130.62,-39.98076923,404.95,51.58865385,423.57,44.54288462,6.189821346,1.94899199,565.6009573,143.7851992,2.07777944,2.07777944,2.05000164,0.048287632,2,1,28,188
6430,14/05/2021,00:18:59,00:19:00,1,5,1.9,10.949256,0.534826508,6.048516,0.009383254,7.43346,0.435782736,884.38,6.029792746,740.67,17.45466321,1079.05,18.22865285,14.55084466,1.660671718,1579.578721,181.1467423,5.1944486,5.1944486,5.07500406,2.338370304,2,4,28,188
6431,14/05/2021,00:21:18,00:21:19,0,,1.8,1.615524,0.052409517,3.61242,0.889653448,1.989576,0.628636552,185.36,10.45816092,105.91,-23.33655172,182.91,26.71425287,4.142153673,1.284875922,230.7277942,104.8042229,2.68889104,2.68889104,2.31666852,0.552367955,1,3,28,188
6432,14/05/2021,00:21:25,00:21:27,0,,1.8,1.897344,0.057711545,4.269024,0.814262659,2.453664,0.673410886,193.27,-9.168806818,103.67,-30.45795455,178.78,10.93590909,4.780769111,1.29492877,307.2874508,108.7728522,2.94722458,2.94722458,1.86944594,0.936249349,2,2,28,188
6433,14/05/2021,00:21:31,00:21:33,0,,2,1.311012,-0.05875764,3.655608,0.79562544,2.278716,0.55228302,220.85,-1.12525,164.99,-16.7174,146.93,4.6564,4.183381985,1.15942705,247.0683691,100.7067592,3.56666952,3.56666952,3.05000244,1.173921514,2,3,28,188
6434,14/05/2021,00:21:40,00:21:42,1,10,1.8,1.153632,-0.155583632,5.623956,0.934985578,2.925072,0.481240541,164.85,10.19654054,339.08,18.01194595,148.19,-35.47827027,5.877499177,1.467255925,345.6546557,164.7732351,2.21666844,2.21666844,2.05000164,1.502437795,2,5,28,188
6435,14/05/2021,00:21:42,00:21:44,0,,2,1.285392,-0.108997401,5.776944,0.812768954,3.214944,0.72927265,156.59,6.831573604,256.9,30.85116751,254.73,-22.70167513,6.962532851,1.305415771,322.0099064,124.2986462,2.8055578,2.8055578,1.73889028,1.502437795,1,3,28,188
6436,14/05/2021,00:21:44,00:21:45,1,7,1.2,4.543524,-0.464318226,4.777032,-0.22415729,9.078264,0.210326032,459.41,-1.307983871,1400.98,-59.22169355,101.15,-92.64274194,14.44969166,2.051739245,1404.702929,178.4380692,5.07778184,5.07778184,4.70555932,3.152287796,1,2,28,188
6437,14/05/2021,00:22:06,00:22:07,1,10,1.1,0.72468,-0.261505436,5.946768,0.911859282,3.219336,0.577335282,207.06,9.833504274,149.94,-32.45128205,75.74,-10.04649573,6.408301933,1.410913342,264.9893617,111.2008002,2.46389086,2.46389086,1.92222376,1.047195253,2,2,28,188
6438,14/05/2021,00:22:08,00:22:10,1,13,1.9,1.406904,-0.048090875,4.258776,0.658292937,2.692296,0.72222475,167.3,0.009114583,151.34,-15.34895833,212.1,11.9525,4.841366543,1.171936425,330.5402742,97.18636269,3.333336,3.333336,2.27222404,1.328522317,2,3,28,188
6439,14/05/2021,00:22:31,00:22:32,1,10,1.1,0.964776,-0.197797759,5.14962,0.874071103,2.832108,0.696403345,278.18,13.85939655,208.11,-35.23051724,107.31,3.903103448,5.772609132,1.54500384,285.9430428,133.1720739,2.00277938,2.00277938,1.53333456,1.016369719,1,4,28,188
6440,14/05/2021,00:22:33,00:22:35,0,,1.9,2.564196,-0.044753234,4.473984,0.647773277,2.861388,0.759761489,202.23,1.524361702,261.52,-3.247925532,188.44,9.819734043,5.485420699,1.232578165,326.468068,121.7774688,3.43611386,3.43611386,3.32222488,2.423939019,2,5,28,188
6441,14/05/2021,00:22:35,00:22:37,1,13,1.8,1.736304,0.116642274,4.130676,0.093726821,2.528328,0.7999296,252.56,42.61857895,232.75,3.365894737,77.28,-28.02394737,4.61880434,1.326417368,411.8549508,97.00966421,3.00833574,3.00833574,2.27500182,1.641844787,1,2,28,188
6442,14/05/2021,00:22:57,00:22:59,1,10,1.9,1.397388,-0.064439238,6.66486,0.916041841,4.039176,0.479258603,287.77,5.737037037,296.66,39.22444444,84.56,-46.88333333,6.837077535,1.344069717,321.4670187,155.7253982,2.3055574,2.3055574,0.58888936,1.5745866,2,7,28,188
6443,14/05/2021,00:22:59,00:23:01,1,14,1.7,1.218048,-0.098886545,4.738968,0.603201273,2.249436,0.77624025,169.54,3.226761364,162.89,-25.87375,199.01,17.56602273,5.449243604,1.193393988,326.569874,104.0205816,3.3611138,3.3611138,2.90000232,1.198782945,1,3,28,188
6444,14/05/2021,00:23:42,00:23:44,1,10,1.9,1.850496,0.067550953,6.585072,0.896059979,3.463092,0.597419309,223.51,8.86434555,539.98,-31.34534031,314.72,42.40057592,6.937438195,1.455724309,569.6288269,158.6801021,2.14444616,2.14444616,1.31666772,1.437239057,3,6,28,188
6445,14/05/2021,00:23:46,00:23:47,1,13,1.1,3.7149,0.193936205,1.690188,-0.367995795,4.602816,0.92808841,207.55,52.44316239,352.87,-16.17717949,108.43,-47.13811966,5.728770008,1.377106685,354.1588138,113.7947273,1.91944598,1.91944598,1.91944598,1.831968569,1,3,28,188
6446,14/05/2021,00:24:05,00:24:06,0,,0.6,0.583404,0.024419062,3.300588,0.975870375,3.49164,0.426515813,368.69,10.8325,379.05,-2.3625,59.57,-1.21515625,4.914336449,1.481593371,396.79845,146.2286643,0.51666708,0.51666708,0,1.067643956,1,1,28,188
6447,14/05/2021,00:24:08,00:24:09,1,10,1,1.254648,0.102889651,5.573448,1.004525615,3.436008,0.530142606,328.23,4.783119266,242.48,38.47688073,93.17,-4.491559633,6.45278905,1.488677793,357.2488525,120.989874,2.17222396,2.17222396,1.3333344,0.655105834,2,3,28,188
6448,14/05/2021,00:24:10,00:24:11,0,,2,2.494656,0.073036063,5.28504,0.709845563,2.823324,0.71822925,191.03,-2.73875,198.52,-4.536875,308,-8.457239583,5.641451626,1.213531773,347.9715208,96.73265693,3.17778032,3.17778032,1.4166678,1.509297401,3,3,28,188
6449,14/05/2021,00:24:11,00:24:13,1,7,2,1.9032,-0.460977,2.274324,0.10770648,3.186396,0.37387266,127.12,20.51,183.89,-5.72355,163.94,-37.3366,10.66349645,1.36720315,403.829272,119.6650853,4.1527811,4.1527811,4.0833366,3.662181338,1,3,28,188
6450,14/05/2021,00:24:16,00:24:18,0,,1.7,1.24806,-0.087116318,3.5136,0.858324068,2.611776,0.603712841,146.51,-1.930170455,127.33,-3.160340909,87.29,-4.135568182,4.26295263,1.168640893,245.4353133,84.46471129,2.57777984,2.57777984,2.57777984,0.763723935,3,2,28,188
6451,14/05/2021,00:24:36,00:24:37,1,10,1,1.384212,-0.02300966,6.107076,0.930372,3.100752,0.542674415,220.71,4.460188679,301.49,14.49924528,138.04,9.078867925,6.492850151,1.524148631,321.4892798,141.1585434,1.74722362,1.74722362,1.02500082,0.55668873,1,4,28,188
6452,14/05/2021,00:24:38,00:24:40,0,,1.9,1.784616,0.076054413,5.427048,0.75099327,3.355488,0.734862159,201.11,-4.26962963,180.95,0.338518519,155.54,-16.60851852,5.819905288,1.235263426,318.5826893,87.80161742,3.48055834,3.48055834,2.68333548,1.41884593,2,4,28,188
6453,14/05/2021,00:24:40,00:24:41,1,5,1.5,3.90888,0.473407275,7.655988,-0.0034587,3.11466,0.17565255,212.17,14.0525,450.45,50.2315625,307.65,44.1035,8.163467772,1.504030615,500.9442441,105.4243974,3.07222468,3.07222468,2.57222428,2.262716829,1,1,28,188
6454,14/05/2021,00:25:03,00:25:04,1,10,1.1,1.446432,0.06093269,6.817848,1.009099862,2.883348,0.544721586,266.7,9.5725,196.07,11.96456897,156.31,18.02137931,7.091581848,1.517813086,399.7048178,142.1373959,2.20000176,2.20000176,1.97777936,1.200907151,1,4,28,188
6455,14/05/2021,00:25:04,00:25:06,0,,1.8,1.488888,0.066917968,3.68928,0.646417968,3.450648,0.747306159,278.6,0.745925926,146.72,-15.19555556,186.76,-9.677777778,4.449330419,1.220526424,289.245726,106.8283231,3.8055586,3.8055586,2.10000168,1.660886307,1,3,28,188
6456,14/05/2021,00:25:07,00:25:08,1,7,1.6,2.600064,-0.505900586,4.185576,0.237121376,5.955552,0.634000586,585.55,-39.25974522,733.67,25.6066242,151.76,-38.38318471,14.8837171,1.829167252,1022.119544,195.7347741,4.80278162,4.80278162,4.1250033,3.620268397,1,4,28,188
6457,14/05/2021,00:27:53,00:27:55,0,,1.9,3.954264,0.230039807,6.157584,0.816266118,3.288144,0.609196235,375.83,-23.15502674,342.02,12.61796791,210.28,-2.936631016,7.530626025,1.376467632,472.2832562,134.5321509,4.20000336,4.20000336,3.46666944,1.731333325,3,5,28,188
6458,14/05/2021,00:31:14,00:31:16,1,5,1.8,11.464584,0.599972,4.192164,0.065784,4.895616,0.398612,238.84,-4.714098361,377.16,0.507595628,774.2,-10.13240437,13.93180088,1.816501905,1011.389544,173.7788874,2.82778004,2.82778004,2.48889088,3.341137721,1,5,28,188
6459,14/05/2021,00:31:16,00:31:18,1,5,1.5,12.067752,0.58873845,4.58964,0.082455225,6.765144,0.265235625,229.53,-4.29275,936.95,23.372125,700.28,23.0470625,13.42139836,1.740279396,1166.151682,156.4709575,2.7916689,2.7916689,2.26666848,2.632449448,1,4,28,188
6460,14/05/2021,00:31:18,00:31:19,1,7,1.4,2.405352,-0.504781224,5.17524,0.07234351,3.97476,0.226257714,336.98,-25.77428571,269.92,-55.91285714,115.43,-42.23619048,12.36722015,1.734719128,882.0490292,169.5592424,3.17222476,3.17222476,3.17222476,2.569836524,1,3,28,188
6461,14/05/2021,00:31:21,00:31:22,1,5,0.9,10.23336,0.968373032,3.570696,-0.102149419,2.667408,-0.132373935,209.72,-50.63258065,584.71,40.48408602,556.43,22.17870968,10.8389844,1.821868288,782.6745984,252.4383124,2.93889124,2.93889124,2.56666872,3.253470969,1,2,28,188
6462,14/05/2021,00:31:25,00:31:26,1,11,0.9,6.484056,0.136936286,3.434544,0.55168898,4.61892,0.980215224,203.42,11.87142857,253.68,5.409285714,161.07,17.03142857,8.14712899,1.686026839,667.6962797,154.0701498,1.03055638,1.03055638,0.76111172,1.090584985,1,2,28,188
6463,14/05/2021,00:32:10,00:32:11,1,7,1.2,2.970456,-0.322484064,3.000468,0.040675776,3.182736,0.380265216,300.37,-10.416,834.96,-52.47088,292.39,-54.09656,11.58825119,1.623291387,1029.822776,153.3536107,2.75555776,2.75555776,2.7500022,2.494772047,1,2,28,188
6464,14/05/2021,00:32:13,00:32:14,1,7,0.7,1.724592,-0.876451169,2.055456,-0.269974909,2.44854,0.441310442,212.73,18.66545455,112.42,-67.93363636,64.54,-60.92363636,8.755148938,1.678950432,345.3573422,137.2975778,2.31666852,2.31666852,2.10833502,1.760351203,1,3,28,188
6465,14/05/2021,00:32:14,00:32:16,1,5,1.8,11.746404,0.683205363,3.366468,0.032811297,4.0077,0.304005231,221.34,-3.369230769,455.56,5.196923077,936.53,13.40653846,12.80672972,1.747770791,976.6141786,199.9211049,2.48333532,2.48333532,2.16389062,1.902073145,1,4,28,188
6466,14/05/2021,00:32:18,00:32:19,1,7,1.1,3.854712,-0.413157946,3.60876,-0.060307568,5.678856,0.360414378,231,11.80351351,247.52,-59.60972973,253.75,-66.91306306,9.29813707,1.797638626,630.9804621,155.0931024,3.36389158,3.36389158,2.88611342,2.288021821,1,3,28,188
6467,14/05/2021,00:33:16,00:33:17,1,5,1.3,8.953092,0.976928301,5.685444,0.146763248,3.994524,0.051916962,206.08,-13.32052632,433.3,4.608421053,457.59,-6.052105263,11.33306454,1.84402887,563.8103928,212.7485019,2.58889096,2.58889096,2.17500174,2.74351276,2,3,28,188
6468,14/05/2021,00:33:19,00:33:19,1,7,0.8,2.553948,-0.934643435,3.424296,-0.071460424,4.023072,0.127040753,291.27,-33.99117647,487.27,-69.37329412,384.44,-40.28129412,12.23148296,1.898277657,981.3902164,192.7597696,3.06111356,3.06111356,2.81666892,2.680341166,1,1,28,188
6469,14/05/2021,00:33:21,00:33:22,1,7,1,2.324832,-0.51667,4.411032,0.083631,3.702456,-0.131394,291.27,-40.145,1065.68,-56.70583333,445.13,-39.75740741,11.8099461,1.760429967,1105.656118,236.7959116,3.60555844,3.60555844,2.83889116,3.080714469,1,3,28,188
6470,14/05/2021,00:33:25,00:33:25,1,7,0.4,1.714344,-1.472113,8.559276,0.13366625,7.099668,0.101199,264.88,-50.95125,1350.44,55.25041667,438.06,-68.86104167,15.25497535,2.591723271,2245.876853,380.1561008,2.95555792,2.95555792,2.70277994,0.106636981,1,1,28,188
6471,14/05/2021,00:33:28,00:33:29,0,,1.1,1.307352,0.109380821,4.476912,0.899534154,2.266272,0.656059692,91.63,6.218632479,130.27,-1.408376068,105.84,-7.86991453,4.820164252,1.390149461,178.9496024,80.64953831,3.00278018,3.00278018,3.00278018,1.795005262,1,0,28,188
6472,14/05/2021,00:33:29,00:33:30,0,,1.5,10.282404,0.3555873,2.024712,-0.2362347,2.641056,0.0026718,516.67,-37.2596875,766.5,28.686,628.11,56.7721875,10.35637462,1.493969579,1106.902873,199.8548386,4.06666992,4.06666992,3.50555836,4.883131813,1,3,28,188
6473,14/05/2021,00:34:34,00:34:36,1,7,1.4,2.84016,-0.329231077,4.170936,-0.007140839,10.106724,0.439435469,600.88,-18.22986014,1765.54,-36.54979021,414.4,-64.42692308,14.80938435,1.965853116,1789.361606,216.485481,3.5694473,3.5694473,2.49166866,3.152270212,2,2,28,188
6474,14/05/2021,00:34:38,00:34:38,1,7,0.8,2.3607,-0.691731867,3.687816,0.149238533,4.886832,0.075233333,488.81,-27.93933333,658.14,-69.88644444,281.82,-60.95288889,12.874655,1.842754622,931.2942377,204.547503,3.80833638,3.80833638,3.39722494,2.80869548,1,2,28,188
6475,14/05/2021,00:34:41,00:34:42,1,5,1.5,9.584808,0.730956405,3.31596,0.097845649,4.127748,0.086529324,180.11,-0.449797297,838.39,8.582567568,469.21,7.017027027,10.05859821,1.728721668,956.9490525,235.5314622,3.05278022,3.05278022,2.95000236,3.500965172,1,5,28,188
6476,14/05/2021,00:34:44,00:34:45,1,5,0.9,5.941644,0.574887613,4.99956,-0.357900774,5.558076,0.354846839,287.91,-13.14344086,557.97,58.26408602,832.93,125.6929032,8.008314651,2.131420799,948.6387293,223.4773494,3.37222492,3.37222492,2.60000208,2.748771971,1,2,28,188
6477,14/05/2021,00:34:48,00:34:49,1,3,1.4,2.897256,-0.46265429,2.307996,-0.024337738,5.5998,0.325901545,392.35,13.28455172,518.14,-47.76172414,94.78,-63.93655172,12.49248882,1.745810578,707.1891999,149.6687225,3.99722542,3.99722542,3.99722542,2.807249906,1,3,28,188
6478,14/05/2021,00:35:35,00:35:36,1,7,0.9,2.490996,-0.7324026,2.55468,0.09147804,4.206804,0.24637656,260.96,-24.2088,94.43,-57.4084,233.66,-67.5542,8.011578818,1.907374471,572.2980176,170.2663262,3.611114,3.611114,3.10000248,2.862874214,1,2,28,188
6479,14/05/2021,00:35:39,00:35:40,1,7,1,2.256024,-0.766188706,4.354668,0.206847412,3.163704,0.275834824,564.97,-25.22813725,1082.48,-40.90333333,246.54,-54.74480392,10.56509446,1.833960647,1193.074402,213.8188478,3.43333608,3.43333608,2.90833566,2.066239494,1,2,28,188
6480,14/05/2021,00:35:42,00:35:43,1,5,0.9,11.418468,0.85477775,3.605832,0.052848875,3.803472,-0.2852665,341.39,-56.1903125,632.31,47.88583333,360.92,49.97489583,12.33300383,1.985240638,1187.9397,248.6468355,2.78889112,2.78889112,2.36389078,2.780057015,1,3,28,188
6481,14/05/2021,00:35:48,00:35:49,1,1,1.3,11.84376,0.436899429,2.856264,0.025761171,7.247532,0.275007171,194.04,16.322,981.96,33.6635,280.14,71.0485,13.20508142,1.79942989,989.7524395,167.6123703,3.42222496,3.42222496,3.16111364,3.70921126,2,3,28,188
6482,14/05/2021,00:36:28,00:36:29,0,,1.1,7.314876,0.393149946,2.947764,-0.223510595,5.263812,0.140062595,670.6,3.645675676,708.4,-1.306666667,559.51,108.8928829,8.980559534,2.038201928,1157.389259,245.2951588,3.333336,3.333336,2.82778004,3.256103408,2,3,28,188
6483,14/05/2021,00:36:29,00:36:31,1,1,2,1.952244,0.04116036,3.044388,0.2515335,3.247152,0.76628322,210.77,-22.4266,165.83,-9.5921,101.08,-50.84975,4.371762435,1.284936587,383.6148236,140.5822955,2.36944634,2.36944634,1.02500082,1.63161207,1,3,28,188
6484,14/05/2021,00:36:31,00:36:32,1,14,1.1,1.115568,-0.323468923,2.127192,0.309135487,2.2875,0.883793026,398.09,-9.147863248,513.94,7.746068376,235.27,-19.15128205,4.46883518,1.486511096,639.3933385,137.8235578,1.57500126,1.57500126,0.9305563,1.578006067,1,3,28,188
6485,14/05/2021,00:36:33,00:36:34,1,5,1,12.357624,0.679700343,4.6848,0.126531429,5.7645,0.2185752,361.69,-11.87066667,856.24,31.23466667,466.27,73.02466667,13.5508785,2.114273379,985.2347043,206.4037401,2.8750023,2.8750023,2.8750023,2.583955856,1,3,28,188
6486,14/05/2021,00:36:36,00:36:37,1,5,1.1,7.748952,0.453964179,3.726612,-0.254448429,6.18174,0.372646821,362.95,-18.87625,1051.75,47.985,323.12,104.30125,9.650873996,1.944871001,1062.971652,219.6479783,2.90555788,2.90555788,2.81666892,2.530687552,1,3,28,188
